                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    399,                0.50209,                 1.1267,                0.30161,                0.90937,                0.99972,                      1,                  0.995,                0.96907,                0.99972,                      1,                  0.995,                0.84081,                0.29487,                 0.9053,                0.17759,                0.80237,             0.00042392,             0.00042392,             0.00042392
                    400,                0.50384,                 1.0777,                0.30145,                0.91104,                0.99973,                      1,                  0.995,                0.97171,                0.99973,                      1,                  0.995,                0.84276,                0.29477,                0.90456,                0.17816,                0.80231,             0.00041996,             0.00041996,             0.00041996
                    401,                0.48939,                 1.0783,                0.29237,                0.90829,                0.99969,                      1,                  0.995,                0.96877,                0.99969,                      1,                  0.995,                0.84337,                0.29584,                0.90252,                0.17638,                 0.8023,               0.000416,               0.000416,               0.000416
                    402,                0.50642,                 1.1064,                0.30086,                0.91259,                0.99966,                      1,                  0.995,                0.96941,                0.99966,                      1,                  0.995,                0.84375,                0.29697,                0.90213,                0.17792,                 0.8027,             0.00041204,             0.00041204,             0.00041204
                    403,                 0.4951,                 1.0782,                0.29872,                0.90985,                0.99963,                      1,                  0.995,                0.97071,                0.99963,                      1,                  0.995,                0.84414,                0.29699,                 0.9007,                0.17719,                0.80259,             0.00040808,             0.00040808,             0.00040808
                    404,                0.49298,                 1.0937,                0.29382,                0.90792,                0.99968,                      1,                  0.995,                0.97014,                0.99968,                      1,                  0.995,                 0.8436,                0.29661,                0.89906,                0.17684,                0.80238,             0.00040412,             0.00040412,             0.00040412
                    405,                0.48548,                 1.0937,                0.29079,                0.91386,                0.99971,                      1,                  0.995,                0.96902,                0.99971,                      1,                  0.995,                0.84257,                 0.2983,                 0.8998,                0.17739,                 0.8029,             0.00040016,             0.00040016,             0.00040016
                    406,                0.50209,                 1.1175,                0.29996,                0.90868,                0.99969,                      1,                  0.995,                0.96885,                0.99969,                      1,                  0.995,                 0.8418,                0.29953,                0.90134,                0.17873,                0.80305,              0.0003962,              0.0003962,              0.0003962
                    407,                 0.5023,                 1.1205,                0.30062,                0.90648,                 0.9997,                      1,                  0.995,                0.96786,                 0.9997,                      1,                  0.995,                 0.8456,                0.29772,                0.90207,                0.17848,                 0.8026,             0.00039224,             0.00039224,             0.00039224
                    408,                0.48096,                 1.1121,                0.29566,                0.90131,                0.99969,                      1,                  0.995,                0.96811,                0.99969,                      1,                  0.995,                0.84699,                0.29488,                0.90131,                0.17719,                0.80196,             0.00038828,             0.00038828,             0.00038828
                    409,                0.50658,                 1.0929,                0.30202,                0.91644,                0.99969,                      1,                  0.995,                0.96763,                0.99969,                      1,                  0.995,                0.84762,                0.29388,                0.90012,                0.17647,                0.80159,             0.00038432,             0.00038432,             0.00038432
                    410,                0.49454,                 1.1004,                0.29208,                0.90766,                0.99971,                      1,                  0.995,                0.97247,                0.99971,                      1,                  0.995,                0.84623,                0.29258,                0.89946,                0.17702,                  0.801,             0.00038036,             0.00038036,             0.00038036
                    411,                0.48973,                  1.109,                0.29607,                0.90329,                 0.9997,                      1,                  0.995,                0.96881,                 0.9997,                      1,                  0.995,                0.84539,                 0.2934,                0.89946,                 0.1777,                0.80151,              0.0003764,              0.0003764,              0.0003764
                    412,                0.50068,                 1.0787,                0.29776,                0.90791,                0.99968,                      1,                  0.995,                0.96998,                0.99968,                      1,                  0.995,                0.84423,                0.29273,                0.89812,                0.17653,                0.80155,             0.00037244,             0.00037244,             0.00037244
                    413,                0.49821,                  1.092,                0.29914,                0.90475,                0.99971,                      1,                  0.995,                0.97171,                0.99971,                      1,                  0.995,                0.84303,                0.29181,                0.89835,                0.17721,                0.80169,             0.00036848,             0.00036848,             0.00036848
                    414,                0.49802,                 1.0706,                0.30431,                0.90791,                0.99971,                      1,                  0.995,                 0.9717,                0.99971,                      1,                  0.995,                   0.84,                0.29074,                0.89791,                0.17547,                 0.8015,             0.00036452,             0.00036452,             0.00036452
                    415,                0.48716,                 1.0885,                0.28782,                0.92039,                0.99972,                      1,                  0.995,                0.96911,                0.99972,                      1,                  0.995,                0.84292,                0.28971,                0.89767,                0.17624,                0.80142,             0.00036056,             0.00036056,             0.00036056
                    416,                0.48868,                 1.0938,                0.28811,                0.91089,                0.99973,                      1,                  0.995,                0.97155,                0.99973,                      1,                  0.995,                0.84349,                0.28998,                0.89768,                0.17777,                0.80127,              0.0003566,              0.0003566,              0.0003566
                    417,                0.49663,                 1.0963,                0.29902,                0.90716,                0.99975,                      1,                  0.995,                0.97445,                0.99975,                      1,                  0.995,                0.84185,                0.29039,                0.89634,                0.17604,                0.80124,             0.00035264,             0.00035264,             0.00035264
                    418,                0.49902,                  1.115,                0.29852,                0.90875,                0.99975,                      1,                  0.995,                0.97462,                0.99975,                      1,                  0.995,                0.84133,                0.28985,                0.89488,                0.17595,                0.80062,             0.00034868,             0.00034868,             0.00034868
                    419,                0.49294,                 1.0711,                0.28885,                0.91491,                0.99976,                      1,                  0.995,                0.97518,                0.99976,                      1,                  0.995,                0.84154,                0.28916,                0.89466,                0.17451,                    0.8,             0.00034472,             0.00034472,             0.00034472
                    420,                0.48401,                 1.0824,                0.28288,                0.90629,                0.99976,                      1,                  0.995,                0.97433,                0.99976,                      1,                  0.995,                  0.841,                0.28882,                0.89321,                0.17478,                0.79992,             0.00034076,             0.00034076,             0.00034076
                    421,                0.49438,                 1.0736,                0.29189,                0.92134,                0.99975,                      1,                  0.995,                0.97372,                0.99975,                      1,                  0.995,                0.84293,                0.28725,                0.89293,                0.17484,                0.79962,              0.0003368,              0.0003368,              0.0003368
                    422,                0.48662,                 1.0872,                0.29596,                0.90844,                0.99975,                      1,                  0.995,                0.97421,                0.99975,                      1,                  0.995,                0.84401,                0.28651,                0.89299,                0.17288,                0.79962,             0.00033284,             0.00033284,             0.00033284
                    423,                0.49954,                 1.1109,                0.30337,                0.91072,                0.99976,                      1,                  0.995,                0.97411,                0.99976,                      1,                  0.995,                0.84321,                 0.2851,                0.89277,                0.17387,                0.79921,             0.00032888,             0.00032888,             0.00032888
                    424,                0.49461,                 1.0936,                 0.2943,                0.91195,                0.99976,                      1,                  0.995,                0.97504,                0.99976,                      1,                  0.995,                0.84227,                0.28439,                0.89312,                0.17402,                0.79905,             0.00032492,             0.00032492,             0.00032492
                    425,                  0.473,                 1.0745,                0.28479,                0.89313,                0.99977,                      1,                  0.995,                0.97401,                0.99977,                      1,                  0.995,                0.84071,                0.28358,                0.89266,                0.17404,                0.79903,             0.00032096,             0.00032096,             0.00032096
                    426,                0.48617,                 1.0923,                0.29197,                0.90519,                0.99976,                      1,                  0.995,                0.97266,                0.99976,                      1,                  0.995,                0.83873,                0.28275,                0.89323,                0.17479,                0.79883,               0.000317,               0.000317,               0.000317
                    427,                 0.4907,                  1.122,                0.29243,                 0.8999,                0.99976,                      1,                  0.995,                0.97512,                0.99976,                      1,                  0.995,                0.84061,                0.28251,                0.89243,                 0.1743,                 0.7989,             0.00031304,             0.00031304,             0.00031304
                    428,                0.47206,                 1.0881,                0.29777,                0.89194,                0.99975,                      1,                  0.995,                0.97359,                0.99975,                      1,                  0.995,                0.84252,                0.28217,                0.89309,                0.17485,                0.79882,             0.00030908,             0.00030908,             0.00030908
                    429,                0.47686,                 1.0847,                0.28676,                0.90135,                0.99975,                      1,                  0.995,                0.97327,                0.99975,                      1,                  0.995,                0.84012,                0.28231,                0.89392,                0.17514,                0.79855,             0.00030512,             0.00030512,             0.00030512
                    430,                0.48107,                 1.0571,                0.28807,                0.90342,                0.99976,                      1,                  0.995,                0.97339,                0.99976,                      1,                  0.995,                0.84332,                0.28262,                0.89439,                0.17397,                0.79842,             0.00030116,             0.00030116,             0.00030116
                    431,                 0.4799,                 1.1046,                0.28351,                0.90161,                0.99976,                      1,                  0.995,                0.97333,                0.99976,                      1,                  0.995,                 0.8416,                0.28285,                0.89521,                 0.1735,                0.79832,              0.0002972,              0.0002972,              0.0002972
                    432,                0.48381,                 1.0784,                 0.2871,                 0.9062,                0.99976,                      1,                  0.995,                0.97416,                0.99976,                      1,                  0.995,                0.84135,                0.28193,                 0.8946,                0.17404,                0.79791,             0.00029324,             0.00029324,             0.00029324
                    433,                0.47269,                 1.0734,                0.28169,                0.90211,                0.99976,                      1,                  0.995,                0.97504,                0.99976,                      1,                  0.995,                0.84064,                 0.2818,                  0.894,                0.17039,                0.79739,             0.00028928,             0.00028928,             0.00028928
                    434,                0.48277,                 1.0973,                0.28933,                0.90302,                0.99976,                      1,                  0.995,                0.97316,                0.99976,                      1,                  0.995,                0.84052,                0.28279,                0.89379,                0.17069,                0.79748,             0.00028532,             0.00028532,             0.00028532
                    435,                0.47424,                  1.081,                0.28015,                 0.8989,                0.99975,                      1,                  0.995,                0.97499,                0.99975,                      1,                  0.995,                0.84134,                0.28311,                0.89258,                 0.1746,                0.79752,             0.00028136,             0.00028136,             0.00028136
                    436,                0.49508,                   1.12,                0.29649,                0.91748,                0.99975,                      1,                  0.995,                0.97441,                0.99975,                      1,                  0.995,                0.84042,                0.28343,                0.89253,                0.17464,                0.79796,              0.0002774,              0.0002774,              0.0002774
                    437,                 0.4863,                 1.1106,                0.29043,                0.91429,                0.99974,                      1,                  0.995,                0.97387,                0.99974,                      1,                  0.995,                0.84093,                0.28323,                0.89091,                0.17464,                0.79829,             0.00027344,             0.00027344,             0.00027344
                    438,                0.48276,                 1.0546,                0.28321,                0.90542,                0.99974,                      1,                  0.995,                0.97702,                0.99974,                      1,                  0.995,                0.84157,                0.28288,                0.89067,                0.17324,                0.79825,             0.00026948,             0.00026948,             0.00026948
                    439,                0.48129,                 1.0823,                0.28679,                0.89965,                0.99973,                      1,                  0.995,                0.97421,                0.99973,                      1,                  0.995,                0.84168,                0.28238,                0.89035,                0.17342,                0.79829,             0.00026552,             0.00026552,             0.00026552
                    440,                0.48051,                 1.1099,                0.29207,                0.90546,                0.99974,                      1,                  0.995,                0.97796,                0.99974,                      1,                  0.995,                0.84109,                0.28256,                0.89035,                0.17408,                 0.7982,             0.00026156,             0.00026156,             0.00026156
                    441,                0.46715,                 1.0595,                0.28488,                0.90091,                0.99973,                      1,                  0.995,                0.97638,                0.99973,                      1,                  0.995,                0.84103,                0.28268,                0.88996,                0.17204,                0.79785,              0.0002576,              0.0002576,              0.0002576
                    442,                0.48421,                 1.0902,                0.29253,                0.90825,                0.99972,                      1,                  0.995,                0.97593,                0.99972,                      1,                  0.995,                0.84293,                0.28259,                0.88918,                0.17239,                0.79759,             0.00025364,             0.00025364,             0.00025364
                    443,                0.48123,                 1.0783,                0.28579,                 0.9062,                0.99972,                      1,                  0.995,                0.97337,                0.99972,                      1,                  0.995,                0.84181,                0.28202,                 0.8895,                0.17235,                0.79707,             0.00024968,             0.00024968,             0.00024968
                    444,                0.47293,                 1.0587,                0.28307,                0.90254,                0.99971,                      1,                  0.995,                0.97199,                0.99971,                      1,                  0.995,                0.84182,                0.28141,                0.88962,                0.17287,                  0.797,             0.00024572,             0.00024572,             0.00024572
                    445,                0.47572,                  1.075,                 0.2862,                 0.9039,                0.99972,                      1,                  0.995,                0.97516,                0.99972,                      1,                  0.995,                0.84132,                0.28098,                0.88974,                0.17225,                0.79705,             0.00024176,             0.00024176,             0.00024176
                    446,                0.48686,                 1.1056,                0.29344,                0.91044,                0.99972,                      1,                  0.995,                0.97386,                0.99972,                      1,                  0.995,                0.84138,                0.28075,                0.88947,                0.17168,                0.79721,              0.0002378,              0.0002378,              0.0002378
                    447,                0.47611,                 1.0713,                0.28003,                0.90319,                0.99971,                      1,                  0.995,                0.97487,                0.99971,                      1,                  0.995,                0.84062,                0.28009,                0.88882,                0.17277,                0.79689,             0.00023384,             0.00023384,             0.00023384
                    448,                0.48646,                 1.1058,                0.28965,                0.91535,                0.99971,                      1,                  0.995,                0.97304,                0.99971,                      1,                  0.995,                0.84114,                0.27896,                0.88847,                0.17233,                0.79665,             0.00022988,             0.00022988,             0.00022988
                    449,                0.47384,                  1.065,                0.28577,                0.90879,                0.99973,                      1,                  0.995,                0.97598,                0.99973,                      1,                  0.995,                 0.8399,                0.27767,                0.88768,                0.17033,                0.79615,             0.00022592,             0.00022592,             0.00022592
                    450,                0.48347,                 1.0792,                0.29352,                0.90011,                0.99974,                      1,                  0.995,                  0.975,                0.99974,                      1,                  0.995,                0.84165,                0.27722,                0.88749,                0.16957,                0.79611,             0.00022196,             0.00022196,             0.00022196
                    451,                0.48366,                 1.1071,                0.28698,                0.90017,                0.99974,                      1,                  0.995,                0.97406,                0.99974,                      1,                  0.995,                 0.8434,                0.27743,                0.88683,                0.17011,                0.79603,               0.000218,               0.000218,               0.000218
                    452,                0.49107,                 1.0749,                0.29389,                0.90973,                0.99975,                      1,                  0.995,                0.97493,                0.99975,                      1,                  0.995,                0.84339,                0.27735,                0.88622,                0.16898,                0.79616,             0.00021404,             0.00021404,             0.00021404
                    453,                0.48344,                 1.0633,                0.29601,                 0.9111,                0.99975,                      1,                  0.995,                0.97642,                0.99975,                      1,                  0.995,                0.84494,                0.27696,                0.88483,                0.17015,                0.79618,             0.00021008,             0.00021008,             0.00021008
                    454,                0.47942,                 1.0641,                0.28857,                0.91223,                0.99976,                      1,                  0.995,                0.97385,                0.99976,                      1,                  0.995,                0.84395,                0.27709,                0.88388,                0.17005,                0.79631,             0.00020612,             0.00020612,             0.00020612
                    455,                0.48127,                 1.0565,                0.28712,                0.90514,                0.99976,                      1,                  0.995,                0.97414,                0.99976,                      1,                  0.995,                0.84206,                0.27768,                0.88363,                0.16913,                0.79651,             0.00020216,             0.00020216,             0.00020216
                    456,                0.49136,                 1.0778,                0.28823,                0.91472,                0.99976,                      1,                  0.995,                0.97386,                0.99976,                      1,                  0.995,                0.84293,                0.27782,                 0.8835,                0.16984,                0.79648,              0.0001982,              0.0001982,              0.0001982
                    457,                0.45976,                 1.0834,                0.27618,                0.89644,                0.99976,                      1,                  0.995,                0.97207,                0.99976,                      1,                  0.995,                0.84228,                0.27793,                0.88351,                0.16976,                0.79637,             0.00019424,             0.00019424,             0.00019424
                    458,                0.47886,                  1.074,                0.29155,                0.89753,                0.99976,                      1,                  0.995,                0.97254,                0.99976,                      1,                  0.995,                0.84386,                0.27778,                0.88323,                0.17029,                0.79622,             0.00019028,             0.00019028,             0.00019028
                    459,                0.47722,                 1.0788,                0.29281,                0.90762,                0.99975,                      1,                  0.995,                0.97358,                0.99975,                      1,                  0.995,                0.84465,                0.27759,                0.88347,                 0.1704,                0.79585,             0.00018632,             0.00018632,             0.00018632
                    460,                 0.4732,                 1.0761,                0.28564,                0.90756,                0.99976,                      1,                  0.995,                0.97585,                0.99976,                      1,                  0.995,                0.84135,                0.27822,                0.88316,                0.17034,                0.79605,             0.00018236,             0.00018236,             0.00018236
                    461,                0.47572,                 1.0581,                0.28272,                0.89648,                0.99976,                      1,                  0.995,                0.97533,                0.99976,                      1,                  0.995,                0.84122,                0.27806,                0.88307,                0.16898,                0.79618,              0.0001784,              0.0001784,              0.0001784
                    462,                0.47228,                  1.067,                0.28393,                 0.8971,                0.99976,                      1,                  0.995,                 0.9745,                0.99976,                      1,                  0.995,                0.84127,                0.27815,                0.88233,                0.16797,                0.79639,             0.00017444,             0.00017444,             0.00017444
                    463,                0.46624,                 1.0373,                0.29076,                0.90512,                0.99976,                      1,                  0.995,                0.97204,                0.99976,                      1,                  0.995,                0.84301,                0.27793,                0.88195,                 0.1691,                0.79673,             0.00017048,             0.00017048,             0.00017048
                    464,                0.46444,                 1.0741,                0.28278,                0.89891,                0.99977,                      1,                  0.995,                0.97177,                0.99977,                      1,                  0.995,                0.84207,                0.27745,                0.88175,                0.16862,                0.79658,             0.00016652,             0.00016652,             0.00016652
                    465,                0.46347,                 1.0716,                0.28365,                0.89904,                0.99975,                      1,                  0.995,                0.97339,                0.99975,                      1,                  0.995,                0.84361,                0.27735,                0.88099,                0.16926,                0.79676,             0.00016256,             0.00016256,             0.00016256
                    466,                0.46816,                 1.0834,                 0.2827,                0.89535,                0.99975,                      1,                  0.995,                0.97294,                0.99975,                      1,                  0.995,                0.84384,                0.27649,                0.88043,                0.16827,                0.79657,              0.0001586,              0.0001586,              0.0001586
                    467,                0.48614,                 1.0715,                0.29175,                0.91831,                0.99976,                      1,                  0.995,                0.97608,                0.99976,                      1,                  0.995,                0.84533,                0.27563,                 0.8796,                0.16821,                0.79666,             0.00015464,             0.00015464,             0.00015464
                    468,                0.46333,                 1.0642,                0.27503,                0.90004,                0.99976,                      1,                  0.995,                 0.9745,                0.99976,                      1,                  0.995,                0.84461,                0.27593,                0.87972,                  0.168,                0.79671,             0.00015068,             0.00015068,             0.00015068
                    469,                0.47117,                 1.0544,                0.28352,                0.90232,                0.99976,                      1,                  0.995,                 0.9745,                0.99976,                      1,                  0.995,                0.84451,                0.27577,                0.87988,                0.16872,                0.79649,             0.00014672,             0.00014672,             0.00014672
                    470,                 0.4708,                 1.0607,                0.28067,                0.89789,                0.99976,                      1,                  0.995,                0.97356,                0.99976,                      1,                  0.995,                0.84464,                 0.2747,                0.87956,                0.16853,                0.79628,             0.00014276,             0.00014276,             0.00014276
                    471,                0.46719,                 1.0744,                0.28136,                0.89773,                0.99975,                      1,                  0.995,                0.97367,                0.99975,                      1,                  0.995,                0.84548,                0.27449,                0.87965,                0.16832,                0.79596,              0.0001388,              0.0001388,              0.0001388
                    472,                0.46901,                 1.0688,                0.27958,                0.89928,                0.99975,                      1,                  0.995,                0.97532,                0.99975,                      1,                  0.995,                0.84388,                  0.274,                0.87968,                0.16897,                0.79589,             0.00013484,             0.00013484,             0.00013484
                    473,                0.46545,                 1.0451,                0.28454,                0.89798,                0.99976,                      1,                  0.995,                0.97527,                0.99976,                      1,                  0.995,                0.84378,                0.27386,                0.87982,                0.16714,                0.79591,             0.00013088,             0.00013088,             0.00013088
                    474,                0.46907,                 1.0837,                0.27808,                0.90369,                0.99976,                      1,                  0.995,                0.97437,                0.99976,                      1,                  0.995,                0.84507,                  0.273,                0.87972,                0.16822,                0.79574,             0.00012692,             0.00012692,             0.00012692
                    475,                0.46841,                 1.0872,                0.28309,                0.89637,                0.99976,                      1,                  0.995,                0.97296,                0.99976,                      1,                  0.995,                0.84481,                0.27243,                 0.8801,                0.16826,                0.79555,             0.00012296,             0.00012296,             0.00012296
                    476,                0.47771,                 1.0571,                0.28784,                0.90322,                0.99976,                      1,                  0.995,                0.97317,                0.99976,                      1,                  0.995,                0.84657,                0.27196,                0.88012,                 0.1678,                0.79559,               0.000119,               0.000119,               0.000119
                    477,                 0.4749,                 1.0718,                0.28678,                0.90148,                0.99976,                      1,                  0.995,                0.97165,                0.99976,                      1,                  0.995,                0.84517,                0.27201,                0.87958,                0.16719,                0.79534,             0.00011504,             0.00011504,             0.00011504
                    478,                0.48065,                 1.0705,                0.28177,                0.91128,                0.99976,                      1,                  0.995,                0.97257,                0.99976,                      1,                  0.995,                0.84759,                0.27159,                0.87891,                0.16735,                0.79533,             0.00011108,             0.00011108,             0.00011108
                    479,                0.45726,                  1.053,                0.27803,                0.90362,                0.99976,                      1,                  0.995,                0.97278,                0.99976,                      1,                  0.995,                0.84482,                0.27228,                0.87866,                0.16706,                0.79544,             0.00010712,             0.00010712,             0.00010712
                    480,                 0.4597,                 1.0508,                0.27652,                0.89121,                0.99976,                      1,                  0.995,                0.97163,                0.99976,                      1,                  0.995,                 0.8464,                0.27233,                 0.8783,                0.16688,                0.79547,             0.00010316,             0.00010316,             0.00010316
                    481,                0.46406,                 1.0689,                0.27765,                0.89509,                0.99976,                      1,                  0.995,                0.97363,                0.99976,                      1,                  0.995,                0.84504,                0.27175,                0.87788,                 0.1654,                0.79539,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.48417,                 1.1118,                0.28095,                0.91156,                0.99976,                      1,                  0.995,                0.97208,                0.99976,                      1,                  0.995,                0.84464,                0.27139,                0.87767,                 0.1651,                0.79526,              9.524e-05,              9.524e-05,              9.524e-05
                    483,                0.46246,                 1.0584,                0.27342,                 0.8969,                0.99976,                      1,                  0.995,                0.97463,                0.99976,                      1,                  0.995,                0.84496,                0.27099,                0.87778,                0.16452,                0.79509,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                0.46479,                  1.074,                0.28588,                0.90632,                0.99976,                      1,                  0.995,                0.97527,                0.99976,                      1,                  0.995,                  0.845,                0.27102,                0.87809,                0.16447,                0.79491,              8.732e-05,              8.732e-05,              8.732e-05
                    485,                0.46892,                 1.0748,                0.27745,                0.89685,                0.99976,                      1,                  0.995,                0.97548,                0.99976,                      1,                  0.995,                0.84577,                0.27079,                0.87792,                0.16411,                0.79482,              8.336e-05,              8.336e-05,              8.336e-05
                    486,                0.45865,                 1.0586,                0.27446,                0.90099,                0.99976,                      1,                  0.995,                0.97672,                0.99976,                      1,                  0.995,                0.84719,                0.27071,                0.87804,                0.16553,                0.79478,               7.94e-05,               7.94e-05,               7.94e-05
                    487,                0.47881,                 1.0435,                0.28385,                0.91086,                0.99976,                      1,                  0.995,                0.97786,                0.99976,                      1,                  0.995,                0.84707,                0.27003,                 0.8781,                0.16542,                0.79475,              7.544e-05,              7.544e-05,              7.544e-05
                    488,                0.46403,                 1.0519,                0.27603,                0.89911,                0.99976,                      1,                  0.995,                0.97713,                0.99976,                      1,                  0.995,                0.84661,                0.26984,                0.87777,                0.16502,                0.79478,              7.148e-05,              7.148e-05,              7.148e-05
                    489,                0.47315,                 1.0702,                0.28934,                 0.9021,                0.99976,                      1,                  0.995,                0.97583,                0.99976,                      1,                  0.995,                0.84807,                0.26965,                0.87761,                 0.1649,                0.79464,              6.752e-05,              6.752e-05,              6.752e-05
                    490,                0.46867,                 1.0251,                0.27902,                0.89644,                0.99976,                      1,                  0.995,                0.97734,                0.99976,                      1,                  0.995,                 0.8488,                 0.2693,                0.87739,                0.16385,                0.79481,              6.356e-05,              6.356e-05,              6.356e-05
                    491,                0.47715,                 1.0865,                0.28347,                 0.9136,                0.99975,                      1,                  0.995,                0.97729,                0.99975,                      1,                  0.995,                0.84781,                0.26932,                0.87718,                0.16406,                0.79485,               5.96e-05,               5.96e-05,               5.96e-05
                    492,                0.46576,                 1.0574,                0.27864,                0.90504,                0.99975,                      1,                  0.995,                0.97753,                0.99975,                      1,                  0.995,                0.84671,                0.26946,                0.87698,                0.16382,                0.79474,              5.564e-05,              5.564e-05,              5.564e-05
